0.0,-0.8759661
0.0,-0.8766517
0.0,-0.78986305
0.0,-0.6341112
0.0,-0.81907374
0.0,-0.82431394
0.0,-0.8369609
0.0,-0.81535035
0.0,-0.85526955
0.0,-0.68368363
0.0,-0.85585606
0.0,-0.80998635
0.0,-0.77673334
0.0,-0.8583109
0.0,-0.876701
0.0,-0.80819535
0.0,-0.81937116
0.0,-0.8379301
0.0,-0.828668
0.0,-0.8501741
0.0,-0.722989
0.0,-0.7469887
0.0,-0.67609185
0.0,-0.87758946
0.0,-0.8648875
0.0,-0.84252954
0.0,-0.841338
0.0,-0.79450506
0.0,-0.8390751
0.0,-0.839105
0.0,-0.86348206
0.0,-0.7671763
0.0,-0.8722212
0.0,-0.87394226
0.0,-0.80552644
0.0,-0.6272845
0.0,-0.84358364
0.0,-0.83596593
0.0,-0.87078583
0.0,-0.78900975
0.0,-0.84283763
0.0,-0.75825
0.0,-0.8819366
0.0,-0.7763409
0.0,-0.8283986
0.0,-0.82986164
0.0,-0.8244281
0.0,-0.8074884
0.0,-0.8140452
0.0,-0.8042948
0.0,-0.80076003
0.0,-0.80605495
0.0,-0.87310886
0.0,-0.8613979
0.0,-0.78406096
0.0,-0.76518697
0.0,-0.7440323
0.0,-0.86878365
0.0,-0.8482715
0.0,-0.83689487
0.0,-0.8886472
0.0,-0.8507266
0.0,-0.7781229
0.0,-0.82177794
0.0,-0.82518125
0.0,-0.8147834
0.0,-0.76119816
0.0,-0.8358227
0.0,-0.82475203
0.0,-0.77417594
0.0,-0.87828094
0.0,-0.86659193
0.0,-0.8158269
0.0,-0.8583365
0.0,-0.85697705
0.0,-0.84262955
0.0,-0.7865262
0.0,-0.81521434
0.0,-0.8335008
0.0,-0.8352568
0.0,-0.802667
0.0,-0.79935116
0.0,-0.76132506
0.0,-0.7199286
0.0,-0.81436884
0.0,-0.86970687
0.0,-0.8492576
0.0,-0.84831864
0.0,-0.8713639
0.0,-0.8210288
0.0,-0.8093076
0.0,-0.8571246
0.0,-0.84597445
0.0,-0.81727266
0.0,-0.804434
0.0,-0.85682005
0.0,-0.77977586
0.0,-0.8258203
0.0,-0.80930185
0.0,-0.762268
0.0,-0.80645055
0.0,-0.83122784
0.0,-0.65895367
0.0,-0.84520245
0.0,-0.86875784
0.0,-0.8502439
0.0,-0.8633697
0.0,-0.8704751
0.0,-0.7793949
0.0,-0.8653557
0.0,-0.83716875
0.0,-0.799407
0.0,-0.7988722
0.0,-0.8403137
0.0,-0.8612796
0.0,-0.8676608
0.0,-0.7151606
0.0,-0.7451223
0.0,-0.81757563
0.0,-0.8496594
0.0,-0.8796658
0.0,-0.8489067
0.0,-0.8776617
0.0,-0.7779411
0.0,-0.8713362
0.0,-0.76061815
0.0,-0.4407002
0.0,-0.84453195
