0.0,-0.8975774
0.0,-0.87027067
0.0,-0.87133
0.0,-0.84480405
0.0,-0.875316
0.0,-0.8711178
0.0,-0.89830637
0.0,-0.8527622
0.0,-0.89086854
0.0,-0.8455101
0.0,-0.8870137
0.0,-0.830987
0.0,-0.8670124
0.0,-0.8257283
0.0,-0.8203608
0.0,-0.8552831
0.0,-0.8685178
0.0,-0.85957515
0.0,-0.86309326
0.0,-0.85959786
0.0,-0.8628549
0.0,-0.87631536
0.0,-0.88952374
0.0,-0.84925026
0.0,-0.83767426
0.0,-0.83820003
0.0,-0.85300785
0.0,-0.85962254
0.0,-0.86663896
0.0,-0.88413316
0.0,-0.860202
0.0,-0.8747925
0.0,-0.7245699
0.0,-0.8374044
0.0,-0.8526623
0.0,-0.8540553
0.0,-0.8848057
0.0,-0.885793
0.0,-0.8029232
0.0,-0.88141245
0.0,-0.83380723
0.0,-0.8564849
0.0,-0.88221234
0.0,-0.86267376
0.0,-0.887571
0.0,-0.863754
0.0,-0.88340706
0.0,-0.89452446
0.0,-0.82095987
0.0,-0.8570115
0.0,-0.85873204
0.0,-0.86313605
0.0,-0.8587999
0.0,-0.7939979
0.0,-0.8483683
0.0,-0.8841276
0.0,-0.86322653
0.0,-0.84551144
0.0,-0.85453904
0.0,-0.8269588
0.0,-0.8762957
0.0,-0.893511
0.0,-0.84091836
0.0,-0.8519305
0.0,-0.8758613
0.0,-0.8856726
0.0,-0.8729639
0.0,-0.87201107
0.0,-0.8647689
0.0,-0.8690542
0.0,-0.8918271
0.0,-0.7920582
0.0,-0.8710466
0.0,-0.88166404
0.0,-0.8804972
0.0,-0.8520638
0.0,-0.8181164
0.0,-0.85811806
0.0,-0.8779684
0.0,-0.7423664
0.0,-0.87157166
0.0,-0.8015929
0.0,-0.845446
0.0,-0.8426064
0.0,-0.880151
0.0,-0.79776454
0.0,-0.77038014
0.0,-0.8417053
0.0,-0.88166547
0.0,-0.880195
0.0,-0.8234998
0.0,-0.8584152
0.0,-0.8699907
0.0,-0.87234706
0.0,-0.81416726
0.0,-0.83616614
0.0,-0.67515194
0.0,-0.8708966
0.0,-0.86595786
0.0,-0.754453
0.0,-0.8797278
0.0,-0.85670984
0.0,-0.89097804
0.0,-0.90138733
0.0,-0.8481513
0.0,-0.8732481
0.0,-0.8853096
0.0,-0.8467442
0.0,-0.8548076
0.0,-0.8747463
0.0,-0.8611507
0.0,-0.8770015
0.0,-0.85839105
0.0,-0.8700152
0.0,-0.86710304
0.0,-0.8914951
0.0,-0.6806232
0.0,-0.8701397
0.0,-0.85491073
0.0,-0.8756068
0.0,-0.8712634
0.0,-0.8777753
0.0,-0.84431684
0.0,-0.87738943
